"KHIPU_ID","CORD_ID","TWIST_ANGLE","THICKNESS","FIBER","TERMINATION","PENDANT_FROM","ATTACHED_TO","ATTACHMENT_TYPE","CLUSTER_ID","CLUSTER_ORDINAL","CORD_ORDINAL","ATTACH_POS","CORD_LENGTH","CREATED_BY","CREATED_ON","CHANGED_BY","CHANGED_ON","CORD_LEVEL","CORD_NOTES","TWIST","CORD_CLASSIFICATION","INVESTIGATOR_CORD_NUM","CANUTO_ORDINAL","CANUTO_ID"
1000005,3000279,0.0000,0.0000,"CN","K",1000005,0,"V",1000087,12,12,0.000,37.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:15:40",1,"","S","",12,0,0
1000005,3000280,0.0000,0.0000,"CN","K",1000005,0,"R",1000087,13,13,0.000,33.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:18:06",1,"","S","",13,0,0
1000005,3000281,0.0000,0.0000,"CN","K",1000005,0,"R",1000087,14,14,0.000,27.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:19:44",1,"","S","",14,0,0
1000005,3000282,0.0000,0.0000,"CN","K",1000005,0,"R",1000087,15,15,0.000,29.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:21:39",1,"","S","",15,0,0
1000005,3000283,0.0000,0.0000,"CN","K",1000005,0,"R",1000087,16,16,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:22:52",1,"","S","",16,0,0
1000005,3000284,0.0000,0.0000,"","U",1000005,0,"",1000088,1,17,0.000,0.000,"cbrezine","2011-11-24 03:42:40","","0000-00-00 00:00:00",1,"","","K",1,0,0
1000005,3000285,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,1,18,0.000,13.500,"cbrezine","2011-12-23 17:44:41","gurton","2007-12-12 19:44:48",1,"","S","",17,0,0
1000005,3000286,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,2,19,0.000,33.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:26:00",1,"","S","",18,0,0
1000005,3000287,0.0000,0.0000,"CN","K",1000005,0,"V",1000089,3,20,0.000,29.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:27:34",1,"","S","",19,0,0
1000005,3000288,0.0000,0.0000,"CN","U",1000005,0,"V",1000089,4,21,0.000,44.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:28:16",1,"","S","",20,0,0
1000005,3000289,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,5,22,0.000,26.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:29:18",1,"","S","",21,0,0
1000005,3000290,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,6,23,0.000,35.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:31:10",1,"","S","",22,0,0
1000005,3000291,0.0000,0.0000,"CN","K",1000005,0,"V",1000089,7,24,0.000,27.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:31:59",1,"","S","",23,0,0
1000005,3000292,0.0000,0.0000,"CN","U",1000005,0,"V",1000089,8,25,0.000,48.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:32:48",1,"","S","",24,0,0
1000005,3000293,0.0000,0.0000,"CN","K",1000005,0,"V",1000089,9,26,0.000,25.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:33:38",1,"","S","",25,0,0
1000005,3000294,0.0000,0.0000,"CN","U",1000005,0,"V",1000089,10,27,0.000,23.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:34:43",1,"","S","",26,0,0
1000005,3000295,0.0000,0.0000,"CN","U",1000005,0,"V",1000089,11,28,0.000,35.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:38:08",1,"","S","",27,0,0
1000005,3000296,0.0000,0.0000,"CN","U",1000005,0,"V",1000089,12,29,0.000,33.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:39:21",1,"","S","",28,0,0
1000005,3000297,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,13,30,0.000,31.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:41:16",1,"","S","",29,0,0
1000005,3000298,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,14,31,0.000,22.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:42:09",1,"","S","",30,0,0
1000005,3000299,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,15,32,0.000,33.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:43:18",1,"","S","",31,0,0
1000005,3000300,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,16,33,0.000,40.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:44:02",1,"","S","",32,0,0
1000005,3000301,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,17,34,0.000,27.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:45:08",1,"","S","",33,0,0
1000005,3000302,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,18,35,0.000,27.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:46:27",1,"","S","",34,0,0
1000005,3000303,0.0000,0.0000,"CN","B",1000005,0,"V",1000089,19,36,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:47:27",1,"","S","",35,0,0
1000005,3000304,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,20,37,0.000,34.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:48:04",1,"","S","",36,0,0
1000005,3000305,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,21,38,0.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:49:21",1,"","S","",37,0,0
1000005,3000306,0.0000,0.0000,"CN","B",1000005,0,"R",1000089,22,39,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:52:18",1,"","S","",38,0,0
1000005,3000307,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,23,40,0.000,31.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:52:40",1,"","S","",39,0,0
1000005,3000308,0.0000,0.0000,"CN","B",1000005,0,"R",1000089,24,41,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:52:54",1,"","S","",40,0,0
1000005,3000309,0.0000,0.0000,"CN","U",1000005,0,"R",1000089,25,42,0.000,30.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:53:11",1,"","S","",41,0,0
1000005,3000310,0.0000,0.0000,"CN","B",1000005,0,"V",1000089,26,43,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:54:08",1,"","S","",42,0,0
1000005,3000311,0.0000,0.0000,"CN","B",1000005,0,"V",1000089,27,44,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:54:35",1,"","S","",43,0,0
1000005,3000312,0.0000,0.0000,"CN","B",1000005,0,"V",1000089,28,45,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:54:56",1,"","S","",44,0,0
1000005,3000313,0.0000,0.0000,"CN","B",1000005,0,"R",1000089,29,46,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:55:22",1,"","S","",45,0,0
1000005,3000314,0.0000,0.0000,"CN","K",1000005,0,"R",1000089,30,47,0.000,24.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:55:47",1,"","S","",46,0,0
1000005,3000315,0.0000,0.0000,"CN","B",1000005,0,"V",1000089,31,48,0.000,0.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:57:02",1,"","S","",47,0,0
1000005,3000316,0.0000,0.0000,"","U",1000005,0,"",1000090,1,49,0.000,0.000,"cbrezine","2011-11-24 03:42:40","","0000-00-00 00:00:00",1,"","","K",2,0,0
1000005,3000317,0.0000,0.0000,"CN","K",3000276,0,"U",1000091,1,1,1.500,33.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 17:59:26",2,"","S","",1,0,0
1000005,3000318,0.0000,0.0000,"CN","K",3000277,0,"U",1000092,1,1,1.500,31.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:01:24",2,"","S","",1,0,0
1000005,3000319,0.0000,0.0000,"CN","K",3000278,0,"U",1000093,1,1,1.500,30.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:01:52",2,"","S","",1,0,0
1000005,3000320,0.0000,0.0000,"CN","K",3000279,0,"U",1000094,1,1,1.500,27.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:02:28",2,"","S","",1,0,0
1000005,3000321,0.0000,0.0000,"CN","K",3000280,0,"U",1000095,1,1,2.000,32.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:02:50",2,"","S","",1,0,0
1000005,3000322,0.0000,0.0000,"CN","U",3000281,0,"U",1000096,1,1,1.000,43.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:03:28",2,"","S","",1,0,0
1000005,3000323,0.0000,0.0000,"CN","U",3000282,0,"U",1000097,1,1,1.000,27.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:03:54",2,"","S","",1,0,0
1000005,3000324,0.0000,0.0000,"CN","K",3000283,0,"U",1000098,1,1,1.000,46.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:04:15",2,"","S","",1,0,0
1000005,3000325,0.0000,0.0000,"CN","U",3000286,0,"U",1000099,1,1,7.500,32.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:05:07",2,"","S","",1,0,0
1000005,3000326,0.0000,0.0000,"CN","U",3000288,0,"U",1000100,1,1,8.000,7.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:06:05",2,"","S","",1,0,0
1000005,3000327,0.0000,0.0000,"CN","U",3000296,0,"U",1000101,1,1,6.500,23.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:06:48",2,"","S","",1,0,0
1000005,3000328,0.0000,0.0000,"CN","U",3000298,0,"U",1000102,1,1,5.500,11.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:08:42",2,"","S","",1,0,0
1000005,3000329,0.0000,0.0000,"CN","U",3000304,0,"U",1000103,1,1,13.000,14.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 18:09:51",2,"","S","",1,0,0
1000006,3000330,0.0000,0.0000,"CN","U",1000006,0,"V",1000104,1,1,0.000,6.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:47:11",1,"","S","",1,0,0
1000006,3000331,0.0000,0.0000,"CN","U",1000006,0,"R",1000104,2,2,0.000,6.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:48:03",1,"","S","",2,0,0
1000006,3000332,0.0000,0.0000,"CN","U",1000006,0,"V",1000104,3,3,0.000,7.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:49:59",1,"This cord is tied together with pendant #4 by the subsidiary.  The subsidiary is entered under #3 only. ","S","",3,0,0
1000006,3000333,0.0000,0.0000,"CN","U",1000006,0,"V",1000104,4,4,0.000,5.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:51:02",1,"this pendant is tied to pendant #3 by the subsidiary.  The subsidiary is entered as a subsidiary of pendant #3. ","S","",4,0,0
1000006,3000334,0.0000,0.0000,"CN","U",1000006,0,"V",1000105,1,5,0.000,8.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:52:40",1,"","S","",5,0,0
1000006,3000335,0.0000,0.0000,"CN","U",1000006,0,"V",1000105,2,6,0.000,7.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:53:38",1,"","S","",6,0,0
1000006,3000336,0.0000,0.0000,"CN","U",1000006,0,"V",1000105,3,7,0.000,7.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:54:51",1,"#7 is tied to #8 via a subsidiary.  The subsidiary is entered as a subsidiary of #7. ","S","",7,0,0
1000006,3000337,0.0000,0.0000,"CN","U",1000006,0,"V",1000105,4,8,0.000,7.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:55:54",1,"This pendant is tied to #7 via a subsidiary.  The subsidiary is entered as a subsidiary of #7. ","S","",8,0,0
1000006,3000338,0.0000,0.0000,"CN","U",1000006,0,"V",1000106,1,9,0.000,11.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:56:18",1,"","S","",9,0,0
1000006,3000339,0.0000,0.0000,"CN","U",1000006,0,"V",1000106,2,10,0.000,9.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:57:39",1,"","S","",10,0,0
1000006,3000340,0.0000,0.0000,"CN","U",1000006,0,"V",1000106,3,11,0.000,9.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:58:09",1,"","S","",11,0,0
1000006,3000341,0.0000,0.0000,"CN","U",1000006,0,"V",1000107,1,12,0.000,12.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 19:58:52",1,"","S","",12,0,0
1000006,3000342,0.0000,0.0000,"CN","U",1000006,0,"V",1000107,2,13,0.000,10.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 20:00:17",1,"","S","",13,0,0
1000006,3000343,0.0000,0.0000,"CN","U",1000006,0,"V",1000107,3,14,0.000,15.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 20:01:08",1,"","S","",14,0,0
1000006,3000344,0.0000,0.0000,"CN","U",1000006,0,"V",1000108,1,15,0.000,14.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 20:01:32",1,"","S","",15,0,0
1000006,3000345,0.0000,0.0000,"CN","U",1000006,0,"V",1000108,2,16,0.000,14.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 20:04:11",1,"This pendant is tied to #17 by means of a subsidiary.  The subsidiary is entered as the first subsidiary on #16.","S","",16,0,0
1000006,3000346,0.0000,0.0000,"CN","U",1000006,0,"V",1000108,3,17,0.000,11.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:26:52",1,"Tied to #16 by means of subsidiary 16s1. ","S","",17,0,0
1000006,3000347,0.0000,0.0000,"CN","U",1000006,0,"V",1000109,1,18,0.000,16.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:26:23",1,"","S","",18,0,0
1000006,3000348,0.0000,0.0000,"CN","K",1000006,0,"V",1000109,2,19,0.000,16.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:22:15",1,"This cord is tied to #20 by means of a subsidiary.  The subsidiary is entered as a subsidiary of #19. ","S","",19,0,0
1000006,3000349,0.0000,0.0000,"CN","U",1000006,0,"V",1000109,3,20,0.000,18.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:30:23",1,"joined to 19 by subsidiary 19s1.","S","",20,0,0
1000006,3000350,0.0000,0.0000,"CN","U",1000006,0,"V",1000110,1,21,0.000,19.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:31:27",1,"joined to #22 by subsidiary 21s1.","S","",21,0,0
1000006,3000351,0.0000,0.0000,"CN","U",1000006,0,"V",1000110,2,22,0.000,16.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:32:33",1,"tied to #21 by subsidiary 21s1. ","S","",22,0,0
1000006,3000352,0.0000,0.0000,"CN","U",1000006,0,"V",1000110,3,23,0.000,17.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:34:44",1,"","S","",23,0,0
1000006,3000353,0.0000,0.0000,"CN","U",1000006,0,"V",1000111,1,24,0.000,22.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:35:56",1,"tied to #25 by subsidiary 24s1.","S","",24,0,0
1000006,3000354,0.0000,0.0000,"CN","U",1000006,0,"V",1000111,2,25,0.000,19.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:37:14",1,"tied to 24 by subsidiary 24s1.","S","",25,0,0
1000006,3000355,0.0000,0.0000,"CN","U",1000006,0,"V",1000112,1,26,0.000,17.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:39:50",1,"tied to 27 via 26s1","S","",26,0,0
1000006,3000356,0.0000,0.0000,"CN","K",1000006,0,"V",1000112,2,27,0.000,13.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:41:22",1,"tied to 26 via 26s1","S","",27,0,0
1000006,3000357,0.0000,0.0000,"CN","U",1000006,0,"V",1000113,1,28,0.000,28.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:42:14",1,"","S","",28,0,0
1000006,3000358,0.0000,0.0000,"CN","U",1000006,0,"V",1000113,2,29,0.000,27.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:43:31",1,"tied to cord 30 via 29s1. ","S","",29,0,0
1000006,3000359,0.0000,0.0000,"CN","B",1000006,0,"R",1000113,3,30,0.000,10.600,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-02 21:45:20",1,"tied to 29 via 29s1.","S","",30,0,0
1000006,3000360,0.0000,0.0000,"CN","U",1000006,0,"V",1000114,1,31,0.000,24.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:15:56",1,"tied to #32 via subs. 31s1","S","",31,0,0
1000006,3000361,0.0000,0.0000,"CN","U",1000006,0,"R",1000114,2,32,0.000,23.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:17:46",1,"tied to 31 by subs. 31s1","S","",32,0,0
1000006,3000362,0.0000,0.0000,"CN","U",1000006,0,"V",1000115,1,33,0.000,18.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:19:11",1,"","S","",33,0,0
1000006,3000363,0.0000,0.0000,"CN","U",1000006,0,"V",1000115,2,34,0.000,15.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:21:27",1,"tied to 35 via subs 34s1","S","",34,0,0
1000006,3000364,0.0000,0.0000,"CN","U",1000006,0,"V",1000115,3,35,0.000,14.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:22:22",1,"tied to 34 by subs 34s1","S","",35,0,0
1000006,3000365,0.0000,0.0000,"CN","U",1000006,0,"V",1000116,1,36,0.000,13.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:24:07",1,"tied to 37 by subs 36s1","S","",36,0,0
1000006,3000366,0.0000,0.0000,"CN","U",1000006,0,"V",1000116,2,37,0.000,34.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:25:42",1,"tied to 36 with subs 36s1","S","",37,0,0
1000006,3000367,0.0000,0.0000,"CN","U",1000006,0,"V",1000117,1,38,0.000,13.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 16:27:04",1,"tied to 39 by subs 38s1","S","",38,0,0
1000006,3000368,0.0000,0.0000,"CN","U",1000006,0,"V",1000117,2,39,0.000,9.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 17:22:13",1,"tied to 38 by subs 38s1","S","",39,0,0
1000006,3000369,0.0000,0.0000,"CN","U",1000006,0,"V",1000118,1,40,0.000,11.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 17:56:12",1,"","S","",40,0,0
1000006,3000370,0.0000,0.0000,"CN","U",1000006,0,"V",1000118,2,41,0.000,8.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 17:57:02",1,"tied to 42 with subs 41s1","S","",41,0,0
1000006,3000371,0.0000,0.0000,"CN","U",1000006,0,"V",1000118,3,42,0.000,9.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 17:58:28",1,"tied to 41 by subs 41s1","S","",42,0,0
1000006,3000372,0.0000,0.0000,"CN","U",1000006,0,"V",1000119,1,43,0.000,9.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:01:34",1,"","S","",43,0,0
1000006,3000373,0.0000,0.0000,"CN","U",1000006,0,"R",1000119,2,44,0.000,7.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:02:10",1,"tied to 45 by subs 44s1","S","",44,0,0
1000006,3000374,0.0000,0.0000,"CN","U",1000006,0,"V",1000119,3,45,0.000,7.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:03:53",1,"tied to 44 by subs 45s1","S","",45,0,0
1000006,3000375,0.0000,0.0000,"CN","U",3000330,0,"U",1000120,1,1,1.000,3.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:06:14",2,"","S","",1,0,0
1000006,3000376,0.0000,0.0000,"CN","U",3000331,0,"U",1000121,1,1,5.000,4.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:06:47",2,"","S","",1,0,0
1000006,3000377,0.0000,0.0000,"CN","U",3000332,0,"U",1000122,1,1,2.000,4.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:10:29",2,"","S","",1,0,0
1000006,3000378,0.0000,0.0000,"CN","U",3000334,0,"U",1000123,1,1,1.500,8.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:11:04",2,"","S","",1,0,0
1000006,3000379,0.0000,0.0000,"CN","U",3000335,0,"U",1000124,1,1,2.000,6.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:11:35",2,"","S","",1,0,0
1000006,3000380,0.0000,0.0000,"CN","U",3000336,0,"U",1000125,1,1,1.500,7.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:12:02",2,"","S","",1,0,0
1000006,3000381,0.0000,0.0000,"CN","U",3000338,0,"U",1000126,1,1,1.000,7.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:12:24",2,"","S","",1,0,0
1000006,3000382,0.0000,0.0000,"CN","U",3000339,0,"U",1000127,1,1,1.500,7.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:12:48",2,"","S","",1,0,0
1000006,3000383,0.0000,0.0000,"CN","U",3000340,0,"U",1000128,1,1,0.500,8.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:13:16",2,"","S","",1,0,0
1000006,3000384,0.0000,0.0000,"CN","U",3000341,0,"U",1000129,1,1,0.500,9.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:21:24",2,"","S","",1,0,0
1000006,3000385,0.0000,0.0000,"CN","K",3000341,0,"U",1000130,1,2,5.500,1.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:21:43",2,"senal?","S","",2,0,0
1000006,3000386,0.0000,0.0000,"CN","U",3000342,0,"U",1000131,1,1,1.000,12.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:22:33",2,"","S","",1,0,0
1000006,3000387,0.0000,0.0000,"CN","U",3000343,0,"U",1000132,1,1,5.000,12.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:23:03",2,"","S","",1,0,0
1000006,3000388,0.0000,0.0000,"CN","U",3000344,0,"U",1000133,1,1,1.500,14.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:23:34",2,"","S","",1,0,0
1000006,3000389,0.0000,0.0000,"CN","U",3000345,0,"U",1000134,1,1,1.500,24.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:24:54",2,"","S","",1,0,0
1000006,3000390,0.0000,0.0000,"CN","U",3000345,0,"U",1000135,1,2,9.000,2.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:26:42",2,"","S","",2,0,0
1000006,3000391,0.0000,0.0000,"CN","U",3000347,0,"U",1000136,1,1,0.500,14.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:36:46",2,"","S","",1,0,0
1000006,3000392,0.0000,0.0000,"CN","U",3000347,0,"U",1000137,1,2,5.500,2.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:37:08",2,"","S","",2,0,0
1000006,3000393,0.0000,0.0000,"CN","U",3000348,0,"U",1000138,1,1,5.000,15.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:37:26",2,"","S","",1,0,0
1000006,3000394,0.0000,0.0000,"CN","U",3000350,0,"U",1000139,1,1,5.000,15.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:38:12",2,"","S","",1,0,0
1000006,3000395,0.0000,0.0000,"CN","K",3000351,0,"U",1000140,1,1,13.500,1.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:38:44",2,"","S","",1,0,0
1000006,3000396,0.0000,0.0000,"CN","K",3000352,0,"U",1000141,1,1,1.000,13.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:39:42",2,"","S","",1,0,0
1000006,3000397,0.0000,0.0000,"CN","U",3000353,0,"U",1000142,1,1,5.000,21.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:41:50",2,"","S","",1,0,0
1000006,3000398,0.0000,0.0000,"CN","U",3000355,0,"U",1000143,1,1,1.500,13.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:42:37",2,"","S","",1,0,0
1000006,3000399,0.0000,0.0000,"CN","U",3000358,0,"U",1000144,1,1,0.500,11.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:43:14",2,"","S","",1,0,0
1000006,3000400,0.0000,0.0000,"CN","U",3000360,0,"U",1000145,1,1,1.000,11.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:44:11",2,"","S","",1,0,0
1000006,3000401,0.0000,0.0000,"CN","K",3000361,0,"U",1000146,1,1,14.000,10.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:44:58",2,"","S","",1,0,0
1000006,3000402,0.0000,0.0000,"CN","U",3000363,0,"U",1000147,1,1,0.000,9.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:46:11",2,"","S","",1,0,0
1000006,3000403,0.0000,0.0000,"CN","U",3000364,0,"U",1000148,1,1,13.000,2.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:47:05",2,"","S","",1,0,0
1000006,3000404,0.0000,0.0000,"CN","U",3000365,0,"U",1000149,1,1,0.500,12.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:47:36",2,"","S","",1,0,0
1000006,3000405,0.0000,0.0000,"CN","U",3000366,0,"U",1000150,1,1,13.000,8.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:48:42",2,"","S","",1,0,0
1000006,3000406,0.0000,0.0000,"CN","U",3000367,0,"U",1000151,1,1,0.500,5.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:49:52",2,"","S","",1,0,0
1000006,3000407,0.0000,0.0000,"CN","U",3000370,0,"U",1000152,1,1,1.000,4.500,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:50:37",2,"","S","",1,0,0
1000006,3000408,0.0000,0.0000,"CN","U",3000373,0,"U",1000153,1,1,0.500,4.000,"cbrezine","2011-12-23 17:44:41","cbrezine","2003-06-03 18:51:56",2,"","S","",1,0,0
